            x [m]            y [m]            z [m]         Ex [V/m]         Ey [V/m]         Ez [V/m]
          0.35717                0           -0.005     -3.32598e+06          8467.13            34423
          0.35731                0           -0.005     -3.32097e+06          8258.58          34458.3
          0.35745                0           -0.005     -3.31597e+06          8050.08          34493.5
         0.357591                0           -0.005     -3.31097e+06           7841.6          34528.8
         0.357731                0           -0.005     -3.30596e+06          7633.09            34564
         0.357871                0           -0.005     -3.30096e+06          7424.54          34599.3
         0.358011                0           -0.005     -3.29595e+06          7216.05          34634.5
         0.358151                0           -0.005     -3.29095e+06          7007.55          34669.8
         0.358291                0           -0.005     -3.28594e+06          6799.01          34705.1
         0.358431                0           -0.005     -3.28094e+06          6590.49          34740.3
         0.358572                0           -0.005     -3.27594e+06          6382.01          34775.6
         0.358712                0           -0.005     -3.27093e+06          6173.46          34810.8
         0.358852                0           -0.005       -3.266e+06          5910.58          34849.4
         0.358992                0           -0.005     -3.26367e+06           3796.2          35000.6
         0.359132                0           -0.005     -3.26135e+06          1681.38          35151.8
         0.359272                0           -0.005     -3.25902e+06          -432.99            35303
         0.359412                0           -0.005     -3.25669e+06         -2547.32          35454.2
         0.359553                0           -0.005     -3.25605e+06          -2784.4          35446.4
         0.359693                0           -0.005     -3.25545e+06         -2983.61          35435.5
         0.359833                0           -0.005     -3.25484e+06         -3182.84          35424.5
         0.359973                0           -0.005     -3.25424e+06          -3382.1          35413.6
         0.360113                0           -0.005     -3.25363e+06         -3581.32          35402.6
         0.360253                0           -0.005     -3.25303e+06         -3780.53          35391.7
         0.360393                0           -0.005     -3.25242e+06         -3979.79          35380.7
         0.360534                0           -0.005     -3.25182e+06         -4179.01          35369.7
         0.360674                0           -0.005     -3.25121e+06         -4378.23          35358.8
         0.360814                0           -0.005     -3.25061e+06         -4577.48          35347.8
         0.360954                0           -0.005     -3.25001e+06          -4776.7          35336.9
         0.361094                0           -0.005      -3.2494e+06         -4975.92          35325.9
         0.361234                0           -0.005      -3.2488e+06         -5175.18            35315
         0.361374                0           -0.005     -3.24819e+06          -5374.4            35304
         0.361515                0           -0.005     -3.24759e+06         -5573.62          35293.1
         0.361655                0           -0.005     -3.24698e+06         -5772.87          35282.1
         0.361795                0           -0.005     -3.24638e+06         -5972.09          35271.1
         0.361935                0           -0.005     -3.24577e+06         -6171.31          35260.2
         0.362075                0           -0.005     -3.24517e+06         -6370.53          35249.2
         0.362215                0           -0.005     -3.24457e+06         -6569.79          35238.3
         0.362355                0           -0.005     -3.24396e+06         -6769.01          35227.3
         0.362495                0           -0.005     -3.24336e+06         -6968.23          35216.4
         0.362636                0           -0.005     -3.24275e+06         -7167.49          35205.4
         0.362776                0           -0.005     -3.24216e+06         -7285.56          34894.4
         0.362916                0           -0.005     -3.24158e+06          -7334.7          34328.7
         0.363056                0           -0.005     -3.24094e+06         -7359.92          33663.8
         0.363196                0           -0.005     -3.24008e+06         -7232.63          32460.7
         0.363336                0           -0.005     -3.24003e+06         -7059.76          31719.5
         0.363476                0           -0.005     -3.23966e+06         -6844.34          30935.3
         0.363617                0           -0.005     -3.23867e+06         -6547.41          30069.1
         0.363757                0           -0.005     -3.23768e+06         -6250.48          29202.9
         0.363897                0           -0.005     -3.23669e+06         -5953.49          28336.5
         0.364037                0           -0.005      -3.2357e+06         -5656.56          27470.4
         0.364177                0           -0.005     -3.23471e+06         -5359.64          26604.2
         0.364317                0           -0.005     -3.23372e+06         -5062.65          25737.8
         0.364457                0           -0.005     -3.23273e+06         -4765.72          24871.6
         0.364598                0           -0.005     -3.23174e+06         -4468.79          24005.4
         0.364738                0           -0.005     -3.23075e+06          -4171.8            23139
         0.364878                0           -0.005     -3.22976e+06         -3874.87          22272.8
         0.365018                0           -0.005     -3.22877e+06         -3577.95          21406.7
         0.365158                0           -0.005     -3.22778e+06         -3280.96          20540.3
         0.365298                0           -0.005     -3.22679e+06         -2984.03          19674.1
         0.365438                0           -0.005      -3.2258e+06          -2687.1          18807.9
         0.365579                0           -0.005     -3.22481e+06         -2390.11          17941.5
         0.365719                0           -0.005     -3.22382e+06         -2093.18          17075.3
         0.365859                0           -0.005     -3.22283e+06         -1796.26          16209.1
         0.365999                0           -0.005     -3.22184e+06         -1499.26          15342.8
         0.366139                0           -0.005     -3.22085e+06         -1202.34          14476.6
         0.366279                0           -0.005     -3.21986e+06          -905.41          13610.4
         0.366419                0           -0.005     -3.21887e+06         -608.483          12744.2
          0.36656                0           -0.005     -3.21788e+06         -311.491          11877.8
